# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
# frame: ./0000_sync_depth.png
# frame: ./0001_depth.png
# frame: ./0001_sync_depth.png
# frame: ./0002_depth.png
# frame: ./0002_sync_depth.png
# frame: ./0003_depth.png
# frame: ./0003_sync_depth.png
# frame: ./0004_depth.png
# frame: ./0004_sync_depth.png
# frame: ./0005_depth.png
# frame: ./0005_sync_depth.png
# frame: ./0006_depth.png
# frame: ./0006_sync_depth.png
# frame: ./0007_depth.png
# frame: ./0007_sync_depth.png
# frame: ./0008_depth.png
# frame: ./0008_sync_depth.png
# frame: ./0009_depth.png
# frame: ./0009_sync_depth.png
# frame: ./0010_depth.png
# frame: ./0010_sync_depth.png
# frame: ./0011_depth.png
# frame: ./0011_sync_depth.png
# frame: ./0012_depth.png
# frame: ./0012_sync_depth.png
89 69 0.555412 0.477 0.0784125
92 69 0.555293 0.476 0.0792931
93 69 0.555253 0.478 0.0772533
94 69 0.555214 0.477 0.0782135
95 69 0.555174 0.477 0.0781738
96 69 0.555134 0.477 0.078134
97 69 0.555094 0.477 0.0780942
98 69 0.555054 0.477 0.0780545
99 69 0.555015 0.477 0.0780147
100 69 0.554975 0.478 0.076975
101 69 0.554935 0.478 0.0769353
102 69 0.554896 0.478 0.0768955
103 69 0.554856 0.48 0.0748558
104 69 0.554816 0.483 0.0718161
105 69 0.554776 0.482 0.0727764
106 69 0.554737 0.48 0.0747367
77 70 0.555368 0.477 0.0783681
82 70 0.555169 0.476 0.0791691
84 70 0.55509 0.476 0.0790896
87 70 0.55497 0.475 0.0799704
88 70 0.554931 0.475 0.0799307
89 70 0.554891 0.476 0.0788909
90 70 0.554851 0.475 0.0798512
91 70 0.554811 0.475 0.0798115
92 70 0.554772 0.475 0.0797718
93 70 0.554732 0.476 0.0787321
94 70 0.554692 0.477 0.0776924
95 70 0.554653 0.477 0.0776527
96 70 0.554613 0.477 0.077613
97 70 0.554573 0.478 0.0765733
98 70 0.554534 0.477 0.0775336
99 70 0.554494 0.477 0.0774939
100 70 0.554454 0.477 0.0774543
101 70 0.554415 0.477 0.0774146
102 70 0.554375 0.477 0.077375
103 70 0.554335 0.478 0.0763353
104 70 0.554296 0.48 0.0742957
105 70 0.554256 0.479 0.075256
106 70 0.554216 0.478 0.0762164
74 71 0.554966 0.475 0.0799658
75 71 0.554926 0.477 0.0779261
76 71 0.554886 0.476 0.0788863
77 71 0.554847 0.477 0.0778466
78 71 0.554807 0.475 0.0798069
79 71 0.554767 0.475 0.0797672
81 71 0.554688 0.475 0.0796878
82 71 0.554648 0.477 0.0776481
83 71 0.554608 0.478 0.0766084
84 71 0.554569 0.478 0.0765687
85 71 0.554529 0.475 0.079529
86 71 0.554489 0.477 0.0774894
87 71 0.55445 0.477 0.0774497
88 71 0.55441 0.478 0.07641
89 71 0.55437 0.477 0.0773704
90 71 0.554331 0.477 0.0773307
91 71 0.554291 0.477 0.0772911
92 71 0.554251 0.477 0.0772514
93 71 0.554212 0.477 0.0772118
94 71 0.554172 0.477 0.0771722
95 71 0.554133 0.478 0.0761326
96 71 0.554093 0.478 0.0760929
97 71 0.554053 0.478 0.0760533
98 71 0.554014 0.477 0.0770137
99 71 0.553974 0.478 0.0759741
100 71 0.553935 0.479 0.0749345
101 71 0.553895 0.479 0.074895
102 71 0.553855 0.478 0.0758554
103 71 0.553816 0.479 0.0748158
104 71 0.553776 0.48 0.0737762
105 71 0.553737 0.48 0.0737367
106 71 0.553697 0.478 0.0756971
81 72 0.554168 0.475 0.0791676
82 72 0.554128 0.476 0.078128
83 72 0.554088 0.477 0.0770884
84 72 0.554049 0.477 0.0770487
86 72 0.55397 0.475 0.0789695
87 72 0.55393 0.475 0.07893
88 72 0.55389 0.477 0.0768904
89 72 0.553851 0.475 0.0788508
90 72 0.553811 0.476 0.0778112
91 72 0.553772 0.476 0.0777716
92 72 0.553732 0.476 0.0777321
93 72 0.553693 0.477 0.0766925
94 72 0.553653 0.477 0.076653
95 72 0.553613 0.478 0.0756134
96 72 0.553574 0.478 0.0755739
97 72 0.553534 0.478 0.0755344
98 72 0.553495 0.478 0.0754948
99 72 0.553455 0.478 0.0754553
100 72 0.553416 0.478 0.0754158
101 72 0.553376 0.478 0.0753763
102 72 0.553337 0.478 0.0753368
103 72 0.553297 0.478 0.0752973
104 72 0.553258 0.479 0.0742578
105 72 0.553218 0.478 0.0752183
106 72 0.553179 0.477 0.0761788
51 73 0.554837 0.475 0.0798374
52 73 0.554798 0.477 0.0777977
53 73 0.554758 0.476 0.078758
54 73 0.554718 0.477 0.0777183
55 73 0.554679 0.476 0.0786786
56 73 0.554639 0.476 0.0786389
57 73 0.554599 0.475 0.0795992
58 73 0.55456 0.475 0.0795595
73 73 0.553965 0.474 0.079965
74 73 0.553925 0.474 0.0799254
77 73 0.553807 0.474 0.0798066
78 73 0.553767 0.474 0.0797671
79 73 0.553728 0.475 0.0787275
80 73 0.553688 0.475 0.0786879
81 73 0.553648 0.477 0.0766484
82 73 0.553609 0.478 0.0756088
83 73 0.553569 0.48 0.0735693
84 73 0.55353 0.482 0.0715298
85 73 0.55349 0.481 0.0724902
86 73 0.553451 0.482 0.0714507
87 73 0.553411 0.481 0.0724112
88 73 0.553372 0.482 0.0713717
89 73 0.553332 0.481 0.0723322
90 73 0.553293 0.481 0.0722927
91 73 0.553253 0.481 0.0722532
92 73 0.553214 0.481 0.0722137
93 73 0.553174 0.481 0.0721742
94 73 0.553135 0.48 0.0731347
95 73 0.553095 0.48 0.0730953
96 73 0.553056 0.481 0.0720558
97 73 0.553016 0.482 0.0710163
98 73 0.552977 0.483 0.0699769
99 73 0.552937 0.483 0.0699374
100 73 0.552898 0.482 0.070898
101 73 0.552859 0.483 0.0698585
102 73 0.552819 0.482 0.0708191
103 73 0.55278 0.482 0.0707797
104 73 0.55274 0.481 0.0717403
105 73 0.552701 0.481 0.0717008
106 73 0.552661 0.48 0.0726614
71 74 0.553525 0.474 0.0795252
72 74 0.553486 0.474 0.0794857
77 74 0.553288 0.474 0.0792881
78 74 0.553249 0.474 0.0792486
79 74 0.553209 0.475 0.0782091
80 74 0.55317 0.476 0.0771696
81 74 0.55313 0.477 0.0761302
82 74 0.553091 0.477 0.0760907
83 74 0.553051 0.476 0.0770512
84 74 0.553012 0.478 0.0750118
85 74 0.552972 0.479 0.0739723
86 74 0.552933 0.477 0.0759329
87 74 0.552893 0.476 0.0768934
88 74 0.552854 0.476 0.076854
89 74 0.552815 0.476 0.0768145
90 74 0.552775 0.479 0.0737751
91 74 0.552736 0.479 0.0737357
92 74 0.552696 0.48 0.0726963
93 74 0.552657 0.477 0.0756569
94 74 0.552617 0.478 0.0746175
95 74 0.552578 0.479 0.0735781
96 74 0.552539 0.481 0.0715387
97 74 0.552499 0.479 0.0734993
98 74 0.55246 0.48 0.0724599
99 74 0.552421 0.479 0.0734205
100 74 0.552381 0.481 0.0713812
101 74 0.552342 0.481 0.0713418
102 74 0.552302 0.481 0.0713024
103 74 0.552263 0.481 0.0712631
