seq,timestamp_pc_us,timestamp_pc_iso,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc,command_sent
382,1768257470577009,2026-01-12T22:37:50.577014,-0.39988184741505156,-0.005666559106361255,-0.8248229876824567,0.4444683049435669,1.6188931614886846,2.5950065491860226,-0.046221843521435116,-0.0006642846035401073,-0.09535812306902158,0.05137300399996953,0.1871581196296861,0.29999999999969257,5.4017078501078794e-11,7.763916548877042e-13,1.114364338082897e-10,-6.00383172207684e-11,-2.1872683727608353e-10,-3.506085810077345e-10,"<382,-0.3999,-0.0057,-0.8248,0.4445,1.6189,2.5950>"
383,1768257470627305,2026-01-12T22:37:50.627311,-0.4045040317671971,-0.005732987566715295,-0.8343587999893629,0.44960560534356614,1.6376089734516612,2.6250065491860055,-0.04622184352143691,-0.0006642846035401331,-0.09535812306902529,0.05137300399997152,0.18715811962969336,0.2999999999997042,5.402110360968734e-11,7.764813965669984e-13,1.1144731332388299e-10,-6.004995089134094e-11,-2.1874928008575587e-10,-3.506436798246332e-10,"<383,-0.4045,-0.0057,-0.8344,0.4496,1.6376,2.6250>"
384,1768257470677603,2026-01-12T22:37:50.677608,-0.40912621611934274,-0.005799416027069336,-0.8438946122962696,0.45474290574356546,1.6563247854146386,2.6550065491859884,-0.046221843521481426,-0.0006642846035407828,-0.09535812306911778,0.051373004000021365,0.18715811962987625,0.29999999999999266,5.4481254264795225e-11,7.790406623090983e-13,1.1226440272745683e-10,-6.04246638209547e-11,-2.20566532417474e-10,-3.5132154265298253e-10,"<384,-0.4091,-0.0058,-0.8439,0.4547,1.6563,2.6550>"
385,1768257470727885,2026-01-12T22:37:50.727890,-0.4137484004714883,-0.005865844487423378,-0.853430424603176,0.45988020614356473,1.675040597377616,2.685006549185971,-0.04622184352147183,-0.0006642846035406346,-0.09535812306909734,0.05137300400001004,0.18715811962983475,0.2999999999999303,5.4053598553941006e-11,7.763875842039935e-13,1.1152919494915217e-10,-6.005955394882334e-11,-2.1886818846001435e-10,-3.5085953376614934e-10,"<385,-0.4137,-0.0059,-0.8534,0.4599,1.6750,2.6850>"
386,1768257470778187,2026-01-12T22:37:50.778192,-0.4183698357729997,-0.005932262182676642,-0.8629646915787603,0.4650166740155146,1.6937533763393637,2.7150016875194094,-0.046006986976440456,-0.0006611967584016155,-0.0949148625822285,0.0511342029201224,0.18628813816880638,0.29860548696023614,0.030814562337114035,0.00044285640220916787,0.06357208202434182,-0.034248669321635505,-0.12477207971057926,-0.1999999999316217,"<386,-0.4184,-0.0059,-0.8630,0.4650,1.6938,2.7150>"
387,1768257470828437,2026-01-12T22:37:50.828442,-0.42281646165890496,-0.005996167576504995,-0.8721383174267517,0.46995885096085954,1.7117583297574763,2.74386223621543,-0.04292553074161134,-0.0006169111181646538,-0.08855765437748928,0.047709335986717165,0.17381093019322358,0.2786054869598213,0.030814562402151763,0.0004428564031437164,0.06357208215850199,-0.034248669393913786,-0.12477207997390713,-0.2000000003536608,"<387,-0.4228,-0.0060,-0.8721,0.4700,1.7118,2.7439>"
388,1768257470878745,2026-01-12T22:37:50.878749,-0.4269549419213336,-0.00605564440630974,-0.8806762224542821,0.4745585412128709,1.7285155623780557,2.7707227849114493,-0.03984407450683383,-0.0005726254779284284,-0.08220044617285656,0.04428446905336901,0.16133372221784978,0.25860548695974356,0.030814562413900935,0.0004428564033125184,0.06357208218274603,-0.03424866940697463,-0.12477208002148377,-0.20000000042992716,"<388,-0.4270,-0.0061,-0.8807,0.4746,1.7285,2.7707>"
389,1768257470929008,2026-01-12T22:37:50.929012,-0.4307852765602855,-0.006110692672090877,-0.8885784066613515,0.47881574477154865,1.7440250742011019,2.7955833336074676,-0.036762618272183335,-0.0005283398376940241,-0.07584323796848533,0.040859602120162014,0.14885651424299023,0.2386054869604922,0.03081456229503403,0.0004428564016043291,0.06357208193752092,-0.03424866927486216,-0.12477207954018321,-0.19999999965846807,"<389,-0.4308,-0.0061,-0.8886,0.4788,1.7440,2.7956>"
390,1768257470979314,2026-01-12T22:37:50.979319,-0.43430746557576055,-0.006161312373848406,-0.8958448700479593,0.48273046163689254,1.7582868652266144,2.8184438823034847,-0.033681162037395476,-0.00048405419745765026,-0.0694860297638313,0.037434735186802355,0.1363793062675745,0.21860548696034707,0.03081456231773088,0.00044285640193045847,0.06357208198433446,-0.0342486693000864,-0.12477207963207809,-0.1999999998057668,"<390,-0.4343,-0.0062,-0.8958,0.4827,1.7583,2.8184>"
391,1768257471029569,2026-01-12T22:37:51.029573,-0.437521508967759,-0.0062075035115823265,-0.902475612614106,0.4863026918089028,1.7713009354545939,2.8393044309995004,-0.03059970580260766,-0.0004397685572212801,-0.06312882155917779,0.03400986825344254,0.12390209829215895,0.19860548696020192,0.030814562340508986,0.0004428564022577869,0.06357208203133545,-0.03424866932540886,-0.12477207972431502,-0.19999999995360207,"<391,-0.4375,-0.0062,-0.9025,0.4863,1.7713,2.8393>"
392,1768257471079823,2026-01-12T22:37:51.079828,-0.4404274067362806,-0.00624926608529264,-0.9084706343597917,0.4895324352875794,1.7830672848850404,2.8581649796955153,-0.027518249567819637,-0.00039548291698490354,-0.056771613354523374,0.030585001320082718,0.11142489031674256,0.17860548696005574,0.03081456236389194,0.0004428564025939234,0.06357208207957465,-0.0342486693513951,-0.12477207981900543,-0.20000000010539276,"<392,-0.4404,-0.0062,-0.9085,0.4895,1.7831,2.8582>"
393,1768257471130073,2026-01-12T22:37:51.130078,-0.44302515888132576,-0.006286600094979349,-0.9138299352850167,0.4924196920729225,1.793585913517954,2.8750255283915305,-0.024436793333054367,-0.000351197276748854,-0.050414405149915895,0.02716013438674818,0.09894768234141829,0.15860548696005727,0.030814562363940295,0.00044285640259453783,0.06357208207967131,-0.03424866935144886,-0.1247720798191901,-0.20000000010569527,"<393,-0.4430,-0.0063,-0.9138,0.4924,1.7936,2.8750>"
394,1768257471180386,2026-01-12T22:37:51.180390,-0.44531476540289433,-0.006319505540642451,-0.9185535153897808,0.49496446216493223,1.8028568213533354,2.8898860770875454,-0.021355337098277315,-0.00030691163651263296,-0.04405719694528409,0.023735267453400835,0.08647047436604631,0.13860548695998134,0.03081456237624792,0.00044285640277145696,0.06357208210506417,-0.03424866936512645,-0.12477207986903097,-0.2000000001855803,"<394,-0.4453,-0.0063,-0.9186,0.4950,1.8029,2.8899>"
395,1768257471230766,2026-01-12T22:37:51.230773,-0.4472962263009864,-0.006347982422281949,-0.9226413746740841,0.4971667455636084,1.8108800083911842,2.9027466257835606,-0.018273880863563727,-0.0002626259962773264,-0.03769998874078322,0.020310400520123697,0.0739932663909313,0.11860548696031843,0.030814562323067948,0.000442856402007192,0.06357208199536152,-0.034248669306022266,-0.12477207965370489,-0.199999999840424,"<395,-0.4473,-0.0063,-0.9226,0.4972,1.8109,2.9027>"
396,1768257471281114,2026-01-12T22:37:51.281120,-0.4489695415756019,-0.006372030739897843,-0.9260935131379269,0.4990265422689512,1.817655474631501,2.9136071744795755,-0.01519242462877627,-0.00021834035604095835,-0.031342780536129974,0.01688553358676446,0.061516058415517216,0.0986054869601761,0.030814562345801242,0.0004428564023338839,0.06357208204225492,-0.03424866933128675,-0.12477207974574626,-0.19999999998796245,"<396,-0.4490,-0.0064,-0.9261,0.4990,1.8177,2.9136>"
397,1768257471331510,2026-01-12T22:37:51.331514,-0.4503347112267411,-0.006391650493490134,-0.9289099307813091,0.5005438522809608,1.8231832200742857,2.9224677231755924,-0.012110968393988293,-0.00017405471580458275,-0.024985572331475647,0.013460666653404642,0.049038850440101006,0.07860548696003038,0.030814562368836194,0.0004428564026649469,0.06357208208977674,-0.03424866935688925,-0.12477207983901058,-0.20000000013746722,"<397,-0.4503,-0.0064,-0.9289,0.5005,1.8232,2.9225>"
398,1768257471381804,2026-01-12T22:37:51.381809,-0.4513917352544038,-0.006406841683058819,-0.9310906276042304,0.5017186755996368,1.8274632447195378,2.9293282718716087,-0.009029512159231617,-0.00012976907556865703,-0.0186283641268859,0.010035799720079615,0.03656164246481154,0.05860548696008783,0.030814562359797605,0.0004428564025350192,0.06357208207112877,-0.03424866934684381,-0.12477207980241664,-0.20000000007880772,"<398,-0.4514,-0.0064,-0.9311,0.5017,1.8275,2.9293>"
399,1768257471432122,2026-01-12T22:37:51.432127,-0.45214061365858976,-0.006417604308603899,-0.9326356036066911,0.5025510122249793,1.8304955485672576,2.9341888205676248,-0.0059480559244780955,-8.54834353327766e-05,-0.012271155922302653,0.0066109327867580935,0.02408443448953484,0.03860548696016573,0.030814562347009793,0.0004428564023512694,0.06357208204475065,-0.034248669332631515,-0.12477207975064039,-0.1999999999958134,"<399,-0.4521,-0.0064,-0.9326,0.5026,1.8305,2.9342>"
400,1768257471482413,2026-01-12T22:37:51.482420,-0.4525813464392993,-0.006423938370125374,-0.933544858788691,0.5030408621569884,1.8322801316174449,2.9370493692636415,-0.0028665996897115184,-4.119779509670858e-05,-0.005913947717692478,0.0031860658534220623,0.011607226514205284,0.01860548696015891,0.030814562348152767,0.0004428564023676853,0.06357208204710614,-0.0342486693339016,-0.12477207975526677,-0.2000000000032277,"<400,-0.4526,-0.0064,-0.9335,0.5030,1.8323,2.9370>"
401,1768257471532719,2026-01-12T22:37:51.532725,-0.45271468264716674,-0.006425854632724023,-0.9338199384815526,0.5031890579237136,1.8328200268713293,2.9379147796262037,-1.3715467646725196e-18,-1.9711403297548817e-20,-2.8295739679856825e-18,1.5243978184252088e-18,5.553567186069655e-18,8.901938954696094e-18,0.03081456233048335,0.00044285640211374035,0.06357208201065351,-0.03424866931426301,-0.12477207968372175,-0.19999999988854675,"<401,-0.4527,-0.0064,-0.9338,0.5032,1.8328,2.9379>"
402,1768258061942618,2026-01-12T22:47:41.942621,-0.45271468264716674,-0.006425854632724023,-0.9338199384815526,0.5031890579237136,1.8328200268713293,2.9379147796262037,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"<402,-0.4527,-0.0064,-0.9338,0.5032,1.8328,2.9379>"
403,1768258061992849,2026-01-12T22:47:41.992854,-0.4525606224889126,-0.006423696901331669,-0.9335020987626819,0.5030177881765212,1.832196204675667,2.936914779626204,0.003081203165083314,4.315462784708051e-05,0.006356794377416271,-0.003425394943848181,-0.012476443913246798,-0.019999999999999993,0.030812031650831063,0.00043154627847077524,0.06356794377415914,-0.03425394943847951,-0.1247644391324606,-0.19999999999998544,"<403,-0.4526,-0.0064,-0.9335,0.5030,1.8322,2.9369>"
404,1768258062043164,2026-01-12T22:47:42.043169,-0.4520984420141501,-0.006417223707154607,-0.9325485796060693,0.5025039789349439,1.83032473808868,2.9339147796262037,0.006162406330166634,8.63092556941611e-05,0.012713588754832554,-0.006850789887696369,-0.02495288782649362,-0.04000000000000003,0.030812031650825824,0.00043154627847070276,0.06356794377414796,-0.034253949438473257,-0.12476443913243804,-0.19999999999995005,"<404,-0.4521,-0.0064,-0.9325,0.5025,1.8303,2.9339>"
405,1768258062093501,2026-01-12T22:47:42.093507,-0.45132814122287923,-0.006406435050192837,-0.9309593810117153,0.5016476301989818,1.827205627110368,2.928914779626204,0.00924360949524974,0.0001294638835412387,0.019070383132248396,-0.010276184831544318,-0.03742933173973958,-0.05999999999999867,0.030812031650603765,0.0004315462784675841,0.06356794377369175,-0.03425394943822614,-0.1247644391315429,-0.1999999999985123,"<405,-0.4513,-0.0064,-0.9310,0.5016,1.8272,2.9289>"
406,1768258062143889,2026-01-12T22:47:42.143897,-0.4502497201151001,-0.0063913309304463595,-0.9287345029796197,0.5004487419686351,1.8228388717407318,2.921914779626204,0.01232481266033349,0.00017261851138832533,0.025427177509665565,-0.013701579775392984,-0.049905775652988135,-0.0800000000000015,0.030812031651028724,0.000431546278473568,0.06356794377456963,-0.034253949438700054,-0.12476443913325679,-0.20000000000128232,"<406,-0.4502,-0.0064,-0.9287,0.5004,1.8228,2.9219>"
407,1768258062194226,2026-01-12T22:47:42.194232,-0.4488631786908126,-0.006371911347915173,-0.9258739455097823,0.49890731424390344,1.8172244719797708,2.9129147796262043,0.0154060158254151,0.00021577313923538195,0.031783971887078315,-0.017126974719239272,-0.06238221956622803,-0.09999999999999042,0.03081203164931477,0.0004315462784495195,0.06356794377102398,-0.034253949436793926,-0.12476443912631786,-0.1999999999901329,"<407,-0.4489,-0.0064,-0.9259,0.4989,1.8172,2.9129>"
408,1768258062244509,2026-01-12T22:47:42.244515,-0.4471685169500168,-0.006348176302599279,-0.9223777086022034,0.4970233470247869,1.810362427827485,2.9019147796262037,0.018487218990500296,0.00025892776708248883,0.03814076626449847,-0.020552369663089546,-0.07485866347948246,-0.12000000000000265,0.030812031651346106,0.0004315462784780038,0.06356794377522554,-0.03425394943905444,-0.12476443913456126,-0.20000000000334178,"<408,-0.4472,-0.0063,-0.9224,0.4970,1.8104,2.9019>"
409,1768258062294802,2026-01-12T22:47:42.294807,-0.4451657348927126,-0.006320125794498676,-0.9182457922568829,0.49479684031128557,1.8022527392838747,2.888914779626204,0.021568422155582065,0.00030208239492954774,0.04449756064191156,-0.023977764606936007,-0.087335107392723,-0.1399999999999926,0.030812031649965217,0.0004315462784586445,0.06356794377237378,-0.034253949437514336,-0.12476443912895462,-0.19999999999434342,"<409,-0.4452,-0.0063,-0.9182,0.4948,1.8023,2.8889>"
410,1768258062345133,2026-01-12T22:47:42.345140,-0.44285483290605876,-0.0062877598290358196,-0.913478197272563,0.4922277945338063,1.7928954079166266,2.873914782139239,0.024649620952904454,0.0003452369616027686,0.05085434600825148,-0.027403154695114246,-0.09981153361998185,-0.15999997164898339,0.03081203165245579,0.000431546278493434,0.06356794377749482,-0.034253949440287416,-0.12476443913906791,-0.20000000001052598,"<410,-0.4429,-0.0063,-0.9135,0.4922,1.7929,2.8739>"
411,1768258062395453,2026-01-12T22:47:42.395460,-0.44023581065251416,-0.00625107840148319,-0.9080749229528671,0.4893162093171025,1.7822904323589661,2.8569147849743404,0.02773082411798721,0.00038839158944984167,0.05721114038566665,-0.030828549638961835,-0.11228797753322649,-0.17999997164897974,0.030812031651055623,0.0004315462784738596,0.0635679437746457,-0.034253949438739946,-0.1247644391334183,-0.2000000000014867,"<411,-0.4402,-0.0063,-0.9081,0.4893,1.7823,2.8569>"
412,1768258062445820,2026-01-12T22:47:42.445825,-0.43730866808246127,-0.006210081511145852,-0.9020359691954296,0.4860620846060139,1.7704378124099813,2.837914787809443,0.03081202728307189,0.00043154621729694166,0.06356793476308578,-0.03425394458281156,-0.12476442144647891,-0.19999997164898856,0.030812031656531534,0.0004315462785506896,0.06356794378592041,-0.03425394944481191,-0.12476443915557033,-0.20000000003694995,"<412,-0.4373,-0.0062,-0.9020,0.4861,1.7704,2.8379>"
413,1768258062496254,2026-01-12T22:47:42.496262,-0.4340734054224027,-0.00616476916119615,-0.8953613364675455,0.48246542065234505,1.7573375489868286,2.8169147921147664,0.03389322803541669,0.0004747008113517544,0.06992472416280884,-0.03767933684440134,-0.13724085559003577,-0.21999995598797342,0.03081203164498192,0.0004315462783888028,0.06356794376207116,-0.034253949431979,-0.12476443910876386,-0.19999999996197637,"<413,-0.4341,-0.0062,-0.8954,0.4825,1.7573,2.8169>"
414,1768258062546599,2026-01-12T22:47:42.546603,-0.43053002246060657,-0.006115141348668616,-0.8880510243323931,0.4785262172207122,1.7429896412321617,2.793914796515968,0.03697443120050052,0.0005178554391988422,0.07628151854022619,-0.0411047317882501,-0.1497172995032847,-0.23999995598797683,0.03081203164568174,0.0004315462783985985,0.06356794376352912,-0.034253949432751715,-0.12476443911162147,-0.19999999996658355,"<414,-0.4305,-0.0061,-0.8881,0.4785,1.7430,2.7939>"
415,1768258062597032,2026-01-12T22:47:42.597037,-0.4266785193225202,-0.006061198075320237,-0.8801050330487814,0.47424447445057594,1.7273940896539424,2.7689148018273197,0.04005563228428575,0.000561010037895741,0.0826383086237412,-0.04453012441830507,-0.1621937349889172,-0.2599999424783334,0.030812031657785725,0.00043154627856820013,0.06356794378852022,-0.03425394944621334,-0.12476443916065874,-0.20000000004524152,"<415,-0.4267,-0.0061,-0.8801,0.4742,1.7274,2.7689>"
416,1768258062647313,2026-01-12T22:47:42.647318,-0.4225188959358376,-0.006002939340138311,-0.8715233624675368,0.46962019226155316,1.710550893959389,2.7419148075794872,0.043136835449369776,0.0006041646657428318,0.08899510300115898,-0.047955519362154066,-0.17467017890216704,-0.27999994247833815,0.030812031659830135,0.0004315462785969102,0.06356794379276466,-0.034253949448490716,-0.12476443916893994,-0.2000000000584911,"<416,-0.4225,-0.0060,-0.8715,0.4696,1.7106,2.7419>"
417,1768258062697679,2026-01-12T22:47:42.697685,-0.41805115453024855,-0.0059403651743513645,-0.8623060171887065,0.4646533731324056,1.6924600631769873,2.7129148282453217,0.046210448963158415,0.0006472129946671942,0.09533623925734937,-0.05137247683798131,-0.18711589071057255,-0.29995067827284216,0.01726231439667553,0.0002417720330843711,0.03561367985775864,-0.01919063472462727,-0.06989876546399372,-0.1120491799586934,"<417,-0.4181,-0.0059,-0.8623,0.4647,1.6925,2.7129>"
418,1768258062747942,2026-01-12T22:47:42.747946,-0.41342935145497745,-0.00587563325600335,-0.8527708290727959,0.4595152825758007,1.6737454040788322,2.6829148391005226,0.04621804747625158,0.0006473194177062383,0.09535191566124859,-0.05138092415772515,-0.18714665869871083,-0.30000000000001154,2.3406410601256207e-12,3.270013245763735e-14,4.828145873043437e-12,-2.597652627511963e-12,-9.47271205509663e-12,-1.5200398413992268e-11,"<418,-0.4134,-0.0059,-0.8528,0.4595,1.6737,2.6829>"
419,1768258062798225,2026-01-12T22:47:42.798230,-0.40880754670735237,-0.005810901314232727,-0.8432356375066711,0.4543771901600282,1.6550307382089613,2.6529148391005215,0.046218047476251495,0.0006473194177062373,0.09535191566124843,-0.05138092415772506,-0.1871466586987105,-0.300000000000011,2.33338226527804e-12,3.270816189754454e-14,4.820402869010601e-12,-2.5926469614200443e-12,-9.44875781495305e-12,-1.513337633777033e-11,"<419,-0.4088,-0.0058,-0.8432,0.4544,1.6550,2.6529>"
420,1768258062848645,2026-01-12T22:47:42.848654,-0.40418574195972723,-0.005746169372462104,-0.8337004459405464,0.44923909774425586,1.6363160723390906,2.622914839100521,0.046218047476252064,0.0006473194177062406,0.09535191566124891,-0.05138092415772565,-0.18714665869871147,-0.30000000000001514,2.598648534160583e-12,3.637431216435712e-14,5.351978528687868e-12,-2.8848092358389806e-12,-1.0487403012862354e-11,-1.682934288789711e-11,"<420,-0.4042,-0.0057,-0.8337,0.4492,1.6363,2.6229>"
421,1768258062898977,2026-01-12T22:47:42.898982,-0.39956393721210215,-0.005681437430691482,-0.8241652543744217,0.44410100532848334,1.6176014064692197,2.59291483910052,0.046218047476251974,0.0006473194177062393,0.09535191566124872,-0.051380924157725556,-0.1871466586987111,-0.3000000000000146,2.5944996700517956e-12,3.627178815039517e-14,5.33358446103527e-12,-2.8836699119151537e-12,-1.0474388760828302e-11,-1.6836134081822177e-11,"<421,-0.3996,-0.0057,-0.8242,0.4441,1.6176,2.5929>"
422,1768258062949242,2026-01-12T22:47:42.949247,-0.39494213246447707,-0.005616705488920859,-0.814630062808297,0.43896291291271095,1.598886740599349,2.562914839100519,0.04621804747624872,0.0006473194177061984,0.0953519156612427,-0.05138092415772166,-0.1871466586986993,-0.2999999999999956,-1.7856440277435463e-11,-2.5053678960687514e-13,-3.717054914894729e-11,1.9860734594290464e-11,7.288342970381821e-11,1.1661348752610915e-10,"<422,-0.3949,-0.0056,-0.8146,0.4390,1.5989,2.5629>"
423,1768258062999505,2026-01-12T22:47:42.999509,-0.39032032771685204,-0.0055519735471502366,-0.8050948712421724,0.4338248204969386,1.5801720747294783,2.5329148391005183,0.0462180474762494,0.000647319417706208,0.09535191566124411,-0.05138092415772241,-0.18714665869870206,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,"<423,-0.3903,-0.0056,-0.8051,0.4338,1.5802,2.5329>"
424,1768258063049790,2026-01-12T22:47:43.049795,-0.3856985229692269,-0.005487241605379614,-0.7955596796760477,0.42868672808116615,1.5614574088596074,2.5029148391005176,0.046218047476250204,0.0006473194177062145,0.09535191566124507,-0.051380924157723586,-0.18714665869870395,-0.3000000000000031,2.6314077919700516e-12,3.627860007311652e-14,5.340209930762752e-12,-2.9022880058493215e-12,-1.0525631167880207e-11,-1.7026756300982687e-11,"<424,-0.3857,-0.0055,-0.7956,0.4287,1.5615,2.5029>"
425,1768258063100079,2026-01-12T22:47:43.100098,-0.38107671822160183,-0.0054225096636089905,-0.786024488109923,0.4235486356653937,1.5427427429897367,2.4729148391005165,0.04621804747625033,0.0006473194177062261,0.09535191566124603,-0.05138092415772377,-0.1871466586987058,-0.3000000000000061,2.627503267323046e-12,3.676543750918441e-14,5.411872401351945e-12,-2.9020185340582894e-12,-1.058844600264511e-11,-1.709837947093803e-11,"<425,-0.3811,-0.0054,-0.7860,0.4235,1.5427,2.4729>"
426,1768258063150407,2026-01-12T22:47:43.150412,-0.37645491347397675,-0.005357777721838368,-0.7764892965437983,0.41841054324962124,1.524028077119866,2.4429148391005158,0.04621804747625025,0.000647319417706225,0.09535191566124586,-0.05138092415772368,-0.18714665869870548,-0.30000000000000554,2.6626174385446564e-12,3.7206290426818114e-14,5.4551186545792964e-12,-2.922384993524623e-12,-1.0650469754178625e-11,-1.714465862867779e-11,"<426,-0.3765,-0.0054,-0.7765,0.4184,1.5240,2.4429>"
427,1768258063200687,2026-01-12T22:47:43.200691,-0.37183310872635167,-0.0052930457800677445,-0.7669541049776736,0.4132724508338488,1.505313411249995,2.412914839100515,0.04621804747625122,0.0006473194177062236,0.09535191566124718,-0.051380924157724384,-0.1871466586987094,-0.30000000000000704,2.186329975072993e-12,3.0657671926103664e-14,4.512809307522459e-12,-2.4245838826129983e-12,-8.857439386193151e-12,-1.4127055223548569e-11,"<427,-0.3718,-0.0053,-0.7670,0.4133,1.5053,2.4129>"
428,1768258063250966,2026-01-12T22:47:43.250972,-0.3672113039787266,-0.005228313838297123,-0.757418913411549,0.4081343584180764,1.4865987453801244,2.3829148391005144,0.04621804747625114,0.0006473194177062225,0.09535191566124702,-0.0513809241577243,-0.18714665869870908,-0.30000000000000654,2.1788584218521486e-12,3.052280116818743e-14,4.507982941763067e-12,-2.4192841787461788e-12,-8.83564656585561e-12,-1.4064906778300768e-11,"<428,-0.3672,-0.0052,-0.7574,0.4081,1.4866,2.3829>"
429,1768258063301251,2026-01-12T22:47:43.301256,-0.3625894992311015,-0.0051635818965265,-0.7478837218454242,0.402996266002304,1.4678840795102537,2.3529148391005137,0.04621804747625108,0.0006473194177062365,0.09535191566124755,-0.051380924157724606,-0.18714665869870883,-0.3000000000000109,2.6388701409066223e-12,3.68024244857845e-14,5.4085933466515894e-12,-2.9223851147230362e-12,-1.0642715940185385e-11,-1.7098133805543735e-11,"<429,-0.3626,-0.0052,-0.7479,0.4030,1.4679,2.3529>"
430,1768258063351539,2026-01-12T22:47:43.351544,-0.3579676944834764,-0.005098849954755878,-0.7383485302792996,0.3978581735865316,1.4491694136403828,2.3229148391005126,0.046218047476251856,0.0006473194177062326,0.09535191566124848,-0.051380924157725105,-0.18714665869871067,-0.30000000000001387,2.6184457559124103e-12,3.676841211580437e-14,5.408031757309292e-12,-2.917941185510235e-12,-1.0644923269134113e-11,-1.7045568450253338e-11,"<430,-0.3580,-0.0051,-0.7383,0.3979,1.4492,2.3229>"
431,1768258063401835,2026-01-12T22:47:43.401839,-0.3533458897358513,-0.005034118012985255,-0.7288133387131749,0.3927200811707591,1.430454747770512,2.292914839100512,0.046218047476251765,0.0006473194177062313,0.0953519156612483,-0.05138092415772501,-0.1871466586987103,-0.30000000000001326,2.614685190887867e-12,3.667140599421443e-14,5.407847186614496e-12,-2.9180957591137627e-12,-1.063721756839023e-11,-1.6990991820650165e-11,"<431,-0.3533,-0.0050,-0.7288,0.3927,1.4305,2.2929>"
432,1768258063452124,2026-01-12T22:47:43.452129,-0.3487240849882262,-0.004969386071214632,-0.7192781471470502,0.38758198875498673,1.4117400819006414,2.262914839100511,0.04621804747625203,0.0006473194177062498,0.09535191566124952,-0.05138092415772565,-0.1871466586987127,-0.3000000000000145,2.3320779295985817e-12,3.2680974892323876e-14,4.809910729797075e-12,-2.594436696678422e-12,-9.474066588994238e-12,-1.515850654239078e-11,"<432,-0.3487,-0.0050,-0.7193,0.3876,1.4117,2.2629>"
433,1768258063502410,2026-01-12T22:47:43.502415,-0.3441022802406011,-0.004904654129444009,-0.7097429555809255,0.3824438963392143,1.3930254160307705,2.2329148391005105,0.04621804747625195,0.0006473194177062488,0.09535191566124937,-0.05138092415772557,-0.1871466586987124,-0.300000000000014,2.3336104721050226e-12,3.2686594901551943e-14,4.818263693213606e-12,-2.597935282861255e-12,-9.485484637423651e-12,-1.516469199995756e-11,"<433,-0.3441,-0.0049,-0.7097,0.3824,1.3930,2.2329>"
434,1768258063552696,2026-01-12T22:47:43.552701,-0.339480475492976,-0.0048399221876733855,-0.7002077640148008,0.37730580392344193,1.3743107501609,2.20291483910051,0.04621804747624997,0.0006473194177062113,0.0953519156612446,-0.05138092415772301,-0.18714665869870303,-0.3000000000000016,2.536003383717314e-12,3.612872467611982e-14,5.3703601066954885e-12,-2.9089450577933896e-12,-1.0740720213390977e-11,-1.6707786998608186e-11,"<434,-0.3395,-0.0048,-0.7002,0.3773,1.3743,2.2029>"
435,1768258063602985,2026-01-12T22:47:43.602991,-0.3348586707453509,-0.004775190245902764,-0.6906725724486762,0.3721677115076695,1.355596084291029,2.1729148391005086,0.04621804747625011,0.0006473194177062179,0.09535191566124492,-0.05138092415772352,-0.18714665869870492,-0.30000000000000465,2.6449383039396618e-12,3.727547854816926e-14,5.445461213993422e-12,-2.9301767484821746e-12,-1.0787199357244111e-11,-1.7218029743293486e-11,"<435,-0.3349,-0.0048,-0.6907,0.3722,1.3556,2.1729>"
436,1768258063653276,2026-01-12T22:47:43.653280,-0.33023686599772584,-0.004710458304132141,-0.6811373808825515,0.367029619091897,1.3368814184211584,2.142914839100508,0.046218047476250024,0.0006473194177062167,0.09535191566124475,-0.05138092415772343,-0.1871466586987046,-0.3000000000000041,2.6658462209326627e-12,3.748846248186557e-14,5.509415523260837e-12,-2.9620513565918474e-12,-1.0900348992257999e-11,-1.7298379922496388e-11,"<436,-0.3302,-0.0047,-0.6811,0.3670,1.3369,2.1429>"
437,1768258063703578,2026-01-12T22:47:43.703583,-0.3256150612501012,-0.0046457263623615255,-0.6716021893164279,0.3618915266761251,1.3181667525512895,2.1129148391005104,0.04621804747624524,0.0006473194177061445,0.09535191566123552,-0.05138092415771811,-0.1871466586986852,-0.2999999999999704,-1.1168122595256228e-11,-1.5646828294075738e-13,-2.3049104079571363e-11,1.2407139235763379e-11,4.521562096316503e-11,7.25079327157061e-11,"<437,-0.3256,-0.0046,-0.6716,0.3619,1.3182,2.1129>"
438,1768258063753872,2026-01-12T22:47:43.753877,-0.3209932565024768,-0.004580994420590911,-0.6620669977503044,0.35675343426035344,1.2994520866814212,2.0829148391005137,0.04621804747624561,0.0006473194177061497,0.0953519156612363,-0.05138092415771852,-0.1871466586986867,-0.2999999999999728,-1.1180131898774638e-11,-1.5649874713677308e-13,-2.302552784441851e-11,1.2418262208225713e-11,4.516403695967804e-11,7.258769933617649e-11,"<438,-0.3210,-0.0046,-0.6621,0.3568,1.2995,2.0829>"
